target_id	start	end	breakage_length	target_length
VIRSorter_utg002447l_segment0_LN:i:20825_RC:i:2482_XC:f:1_000000	6334	6483	150	20825
VIRSorter_utg002447l_segment0_LN:i:20825_RC:i:2482_XC:f:1_000000	7455	7514	60	20825
VIRSorter_utg002447l_segment0_LN:i:20825_RC:i:2482_XC:f:1_000000	20807	20824	18	20825
VIRSorter_utg002449l_segment0_LN:i:22360_RC:i:382_XC:f:0_977778	0	4	5	22360
VIRSorter_utg002449l_segment0_LN:i:22360_RC:i:382_XC:f:0_977778	1275	3301	2027	22360
VIRSorter_utg002449l_segment0_LN:i:22360_RC:i:382_XC:f:0_977778	10700	11871	1172	22360
VIRSorter_utg002449l_segment0_LN:i:22360_RC:i:382_XC:f:0_977778	12759	13055	297	22360
VIRSorter_utg002449l_segment0_LN:i:22360_RC:i:382_XC:f:0_977778	14105	14245	141	22360
VIRSorter_utg002449l_segment0_LN:i:22360_RC:i:382_XC:f:0_977778	17719	17823	105	22360
VIRSorter_utg002449l_segment0_LN:i:22360_RC:i:382_XC:f:0_977778	22048	22359	312	22360
VIRSorter_utg002451l_segment0_LN:i:17022_RC:i:1196_XC:f:1_000000	0	1997	1998	17022
VIRSorter_utg002451l_segment0_LN:i:17022_RC:i:1196_XC:f:1_000000	5699	7946	2248	17022
VIRSorter_utg002451l_segment0_LN:i:17022_RC:i:1196_XC:f:1_000000	10533	10599	67	17022
VIRSorter_utg002451l_segment0_LN:i:17022_RC:i:1196_XC:f:1_000000	13374	14569	1196	17022
VIRSorter_utg002451l_segment0_LN:i:17022_RC:i:1196_XC:f:1_000000	16263	17021	759	17022
VIRSorter_utg002452l_segment0_LN:i:11840_RC:i:1042_XC:f:1_000000	0	2	3	11840
VIRSorter_utg002452l_segment0_LN:i:11840_RC:i:1042_XC:f:1_000000	10941	11839	899	11840
VIRSorter_utg002453l_segment0_LN:i:11722_RC:i:258_XC:f:0_958333	0	11	12	11722
VIRSorter_utg002453l_segment0_LN:i:11722_RC:i:258_XC:f:0_958333	7645	7793	149	11722
VIRSorter_utg002454l_segment0_LN:i:15849_RC:i:640_XC:f:1_000000	0	2	3	15849
VIRSorter_utg002454l_segment0_LN:i:15849_RC:i:640_XC:f:1_000000	1973	3549	1577	15849
VIRSorter_utg002454l_segment0_LN:i:15849_RC:i:640_XC:f:1_000000	5681	5734	54	15849
VIRSorter_utg002454l_segment0_LN:i:15849_RC:i:640_XC:f:1_000000	12229	12258	30	15849
VIRSorter_utg002454l_segment0_LN:i:15849_RC:i:640_XC:f:1_000000	13691	14554	864	15849
VIRSorter_utg002456l_segment0_LN:i:17308_RC:i:710_XC:f:1_000000	0	1061	1062	17308
VIRSorter_utg002456l_segment0_LN:i:17308_RC:i:710_XC:f:1_000000	1890	12298	10409	17308
VIRSorter_utg002456l_segment0_LN:i:17308_RC:i:710_XC:f:1_000000	13394	14138	745	17308
VIRSorter_utg002456l_segment0_LN:i:17308_RC:i:710_XC:f:1_000000	15118	16218	1101	17308
VIRSorter_utg002456l_segment0_LN:i:17308_RC:i:710_XC:f:1_000000	17280	17307	28	17308
VIRSorter_utg002458l_segment0_LN:i:25416_RC:i:1202_XC:f:0_960784	0	1871	1872	25416
VIRSorter_utg002458l_segment0_LN:i:25416_RC:i:1202_XC:f:0_960784	3324	6276	2953	25416
VIRSorter_utg002458l_segment0_LN:i:25416_RC:i:1202_XC:f:0_960784	7347	11983	4637	25416
VIRSorter_utg002458l_segment0_LN:i:25416_RC:i:1202_XC:f:0_960784	13061	18650	5590	25416
VIRSorter_utg002458l_segment0_LN:i:25416_RC:i:1202_XC:f:0_960784	20926	21011	86	25416
VIRSorter_utg002458l_segment0_LN:i:25416_RC:i:1202_XC:f:0_960784	22956	24478	1523	25416
VIRSorter_utg002458l_segment0_LN:i:25416_RC:i:1202_XC:f:0_960784	25413	25415	3	25416
VIRSorter_utg002460l_segment0_LN:i:29040_RC:i:510_XC:f:0_983051	0	21	22	29040
VIRSorter_utg002460l_segment0_LN:i:29040_RC:i:510_XC:f:0_983051	14295	14336	42	29040
VIRSorter_utg002460l_segment0_LN:i:29040_RC:i:510_XC:f:0_983051	25802	26463	662	29040
VIRSorter_utg002460l_segment0_LN:i:29040_RC:i:510_XC:f:0_983051	28069	29039	971	29040
VIRSorter_utg002461l_segment0_LN:i:27358_RC:i:545_XC:f:0_890909	0	27357	27358	27358
VIRSorter_utg002462l_segment0_LN:i:11028_RC:i:172_XC:f:0_869565	0	3688	3689	11028
VIRSorter_utg002462l_segment0_LN:i:11028_RC:i:172_XC:f:0_869565	4756	5874	1119	11028
VIRSorter_utg002462l_segment0_LN:i:11028_RC:i:172_XC:f:0_869565	7500	7539	40	11028
VIRSorter_utg002462l_segment0_LN:i:11028_RC:i:172_XC:f:0_869565	8658	8978	321	11028
VIRSorter_utg002462l_segment0_LN:i:11028_RC:i:172_XC:f:0_869565	10414	11027	614	11028
VIRSorter_utg002464l_segment0_LN:i:19718_RC:i:241_XC:f:0_975000	0	6934	6935	19718
VIRSorter_utg002464l_segment0_LN:i:19718_RC:i:241_XC:f:0_975000	8962	12479	3518	19718
VIRSorter_utg002464l_segment0_LN:i:19718_RC:i:241_XC:f:0_975000	13464	17243	3780	19718
VIRSorter_utg002464l_segment0_LN:i:19718_RC:i:241_XC:f:0_975000	18358	19717	1360	19718
VIRSorter_utg002465l_segment0_LN:i:10182_RC:i:213_XC:f:1_000000	0	10181	10182	10182
VIRSorter_utg002467l_segment0_LN:i:27399_RC:i:1151_XC:f:0_927273	0	2572	2573	27399
VIRSorter_utg002467l_segment0_LN:i:27399_RC:i:1151_XC:f:0_927273	5535	12982	7448	27399
VIRSorter_utg002467l_segment0_LN:i:27399_RC:i:1151_XC:f:0_927273	16862	23326	6465	27399
VIRSorter_utg002467l_segment0_LN:i:27399_RC:i:1151_XC:f:0_927273	25210	27398	2189	27399
VIRSorter_utg002475l_segment0_LN:i:13465_RC:i:438_XC:f:1_000000	0	810	811	13465
VIRSorter_utg002475l_segment0_LN:i:13465_RC:i:438_XC:f:1_000000	5924	6140	217	13465
VIRSorter_utg002475l_segment0_LN:i:13465_RC:i:438_XC:f:1_000000	13036	13464	429	13465
VIRSorter_utg002476l_segment0_LN:i:14467_RC:i:474_XC:f:1_000000	0	108	109	14467
VIRSorter_utg002476l_segment0_LN:i:14467_RC:i:474_XC:f:1_000000	990	1298	309	14467
VIRSorter_utg002476l_segment0_LN:i:14467_RC:i:474_XC:f:1_000000	7944	9904	1961	14467
VIRSorter_utg002476l_segment0_LN:i:14467_RC:i:474_XC:f:1_000000	10975	11197	223	14467
VIRSorter_utg002476l_segment0_LN:i:14467_RC:i:474_XC:f:1_000000	13064	14466	1403	14467
VIRSorter_utg002477l_segment0_LN:i:11660_RC:i:112_XC:f:0_916667	0	6203	6204	11660
VIRSorter_utg002477l_segment0_LN:i:11660_RC:i:112_XC:f:0_916667	7230	9892	2663	11660
VIRSorter_utg002477l_segment0_LN:i:11660_RC:i:112_XC:f:0_916667	10995	11659	665	11660
VIRSorter_utg002478l_segment0_LN:i:17076_RC:i:706_XC:f:1_000000	0	12782	12783	17076
VIRSorter_utg002478l_segment0_LN:i:17076_RC:i:706_XC:f:1_000000	16988	17075	88	17076
VIRSorter_utg002483l_segment0_LN:i:13939_RC:i:753_XC:f:0_892857	0	1741	1742	13939
VIRSorter_utg002483l_segment0_LN:i:13939_RC:i:753_XC:f:0_892857	5003	7167	2165	13939
VIRSorter_utg002483l_segment0_LN:i:13939_RC:i:753_XC:f:0_892857	10967	11133	167	13939
VIRSorter_utg002483l_segment0_LN:i:13939_RC:i:753_XC:f:0_892857	12306	12590	285	13939
VIRSorter_utg002483l_segment0_LN:i:13939_RC:i:753_XC:f:0_892857	13417	13938	522	13939
VIRSorter_utg002485l_segment0_LN:i:13565_RC:i:182_XC:f:0_892857	0	5671	5672	13565
VIRSorter_utg002485l_segment0_LN:i:13565_RC:i:182_XC:f:0_892857	6642	13564	6923	13565
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	0	4	5	30760
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	5765	6037	273	30760
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	7239	7574	336	30760
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	10748	11274	527	30760
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	13083	14331	1249	30760
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	15808	18408	2601	30760
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	26580	26729	150	30760
VIRSorter_utg002487l_segment0_LN:i:30760_RC:i:3953_XC:f:1_000000	29649	30759	1111	30760
VIRSorter_utg002488l_segment0_LN:i:13863_RC:i:375_XC:f:1_000000	0	1966	1967	13863
VIRSorter_utg002488l_segment0_LN:i:13863_RC:i:375_XC:f:1_000000	3099	6399	3301	13863
VIRSorter_utg002488l_segment0_LN:i:13863_RC:i:375_XC:f:1_000000	8010	13862	5853	13863
VIRSorter_utg002489l_segment0_LN:i:17802_RC:i:274_XC:f:0_944444	0	3595	3596	17802
VIRSorter_utg002489l_segment0_LN:i:17802_RC:i:274_XC:f:0_944444	4648	17801	13154	17802
VIRSorter_utg002498l_segment0_LN:i:21872_RC:i:506_XC:f:0_931818	0	12638	12639	21872
VIRSorter_utg002498l_segment0_LN:i:21872_RC:i:506_XC:f:0_931818	13783	21871	8089	21872
VIRSorter_utg002499l_segment0_LN:i:35287_RC:i:6096_XC:f:1_000000	0	43	44	35287
VIRSorter_utg002499l_segment0_LN:i:35287_RC:i:6096_XC:f:1_000000	18643	19013	371	35287
VIRSorter_utg002499l_segment0_LN:i:35287_RC:i:6096_XC:f:1_000000	35272	35286	15	35287
VIRSorter_utg002505l_segment0_LN:i:11521_RC:i:186_XC:f:0_958333	0	101	102	11521
VIRSorter_utg002505l_segment0_LN:i:11521_RC:i:186_XC:f:0_958333	1229	3007	1779	11521
VIRSorter_utg002505l_segment0_LN:i:11521_RC:i:186_XC:f:0_958333	5213	9552	4340	11521
VIRSorter_utg002505l_segment0_LN:i:11521_RC:i:186_XC:f:0_958333	11164	11520	357	11521
VIRSorter_utg002517l_segment0_LN:i:18795_RC:i:267_XC:f:0_815789	0	1391	1392	18795
VIRSorter_utg002517l_segment0_LN:i:18795_RC:i:267_XC:f:0_815789	3132	4136	1005	18795
VIRSorter_utg002517l_segment0_LN:i:18795_RC:i:267_XC:f:0_815789	4960	6321	1362	18795
VIRSorter_utg002517l_segment0_LN:i:18795_RC:i:267_XC:f:0_815789	8180	10463	2284	18795
VIRSorter_utg002517l_segment0_LN:i:18795_RC:i:267_XC:f:0_815789	12414	18794	6381	18795
VIRSorter_utg002518l_segment0_LN:i:17672_RC:i:590_XC:f:0_944444	0	3562	3563	17672
VIRSorter_utg002518l_segment0_LN:i:17672_RC:i:590_XC:f:0_944444	5268	13655	8388	17672
VIRSorter_utg002518l_segment0_LN:i:17672_RC:i:590_XC:f:0_944444	15165	17671	2507	17672
VIRSorter_utg002520l_segment0_LN:i:22115_RC:i:248_XC:f:0_933333	0	517	518	22115
VIRSorter_utg002520l_segment0_LN:i:22115_RC:i:248_XC:f:0_933333	1735	2280	546	22115
VIRSorter_utg002520l_segment0_LN:i:22115_RC:i:248_XC:f:0_933333	3398	5539	2142	22115
VIRSorter_utg002520l_segment0_LN:i:22115_RC:i:248_XC:f:0_933333	6737	11061	4325	22115
VIRSorter_utg002520l_segment0_LN:i:22115_RC:i:248_XC:f:0_933333	12515	16790	4276	22115
VIRSorter_utg002520l_segment0_LN:i:22115_RC:i:248_XC:f:0_933333	18054	18577	524	22115
VIRSorter_utg002520l_segment0_LN:i:22115_RC:i:248_XC:f:0_933333	19808	22114	2307	22115
VIRSorter_utg002521l_segment0_LN:i:20528_RC:i:1242_XC:f:0_976190	0	543	544	20528
VIRSorter_utg002521l_segment0_LN:i:20528_RC:i:1242_XC:f:0_976190	1511	3088	1578	20528
VIRSorter_utg002521l_segment0_LN:i:20528_RC:i:1242_XC:f:0_976190	20283	20527	245	20528
VIRSorter_utg002525l_segment0_LN:i:12777_RC:i:274_XC:f:0_961538	0	4500	4501	12777
VIRSorter_utg002525l_segment0_LN:i:12777_RC:i:274_XC:f:0_961538	6123	6331	209	12777
VIRSorter_utg002525l_segment0_LN:i:12777_RC:i:274_XC:f:0_961538	7131	10408	3278	12777
VIRSorter_utg002525l_segment0_LN:i:12777_RC:i:274_XC:f:0_961538	11286	11406	121	12777
VIRSorter_utg002525l_segment0_LN:i:12777_RC:i:274_XC:f:0_961538	12728	12776	49	12777
VIRSorter_utg002526l_segment0_LN:i:22493_RC:i:2881_XC:f:1_000000	0	11	12	22493
VIRSorter_utg002526l_segment0_LN:i:22493_RC:i:2881_XC:f:1_000000	18317	18596	280	22493
VIRSorter_utg002526l_segment0_LN:i:22493_RC:i:2881_XC:f:1_000000	20593	20800	208	22493
VIRSorter_utg002526l_segment0_LN:i:22493_RC:i:2881_XC:f:1_000000	22363	22492	130	22493
VIRSorter_utg002529l_segment0_LN:i:16618_RC:i:309_XC:f:0_970588	802	1784	983	16618
VIRSorter_utg002529l_segment0_LN:i:16618_RC:i:309_XC:f:0_970588	3423	5778	2356	16618
VIRSorter_utg002529l_segment0_LN:i:16618_RC:i:309_XC:f:0_970588	6932	14177	7246	16618
VIRSorter_utg002529l_segment0_LN:i:16618_RC:i:309_XC:f:0_970588	15177	15513	337	16618
VIRSorter_utg002529l_segment0_LN:i:16618_RC:i:309_XC:f:0_970588	16412	16616	205	16618
VIRSorter_utg002531l_segment0_LN:i:22975_RC:i:577_XC:f:0_978261	0	2152	2153	22975
VIRSorter_utg002531l_segment0_LN:i:22975_RC:i:577_XC:f:0_978261	5093	6722	1630	22975
VIRSorter_utg002531l_segment0_LN:i:22975_RC:i:577_XC:f:0_978261	7850	8885	1036	22975
VIRSorter_utg002531l_segment0_LN:i:22975_RC:i:577_XC:f:0_978261	11872	12655	784	22975
VIRSorter_utg002531l_segment0_LN:i:22975_RC:i:577_XC:f:0_978261	13662	17693	4032	22975
VIRSorter_utg002531l_segment0_LN:i:22975_RC:i:577_XC:f:0_978261	22654	22974	321	22975
VIRSorter_utg002538l_segment0_LN:i:11965_RC:i:306_XC:f:1_000000	0	3	4	11965
VIRSorter_utg002538l_segment0_LN:i:11965_RC:i:306_XC:f:1_000000	5091	5437	347	11965
VIRSorter_utg002538l_segment0_LN:i:11965_RC:i:306_XC:f:1_000000	9760	11964	2205	11965
VIRSorter_utg002551l_segment0_LN:i:12990_RC:i:149_XC:f:0_923077	0	0	1	12990
VIRSorter_utg002551l_segment0_LN:i:12990_RC:i:149_XC:f:0_923077	1705	5157	3453	12990
VIRSorter_utg002551l_segment0_LN:i:12990_RC:i:149_XC:f:0_923077	6706	8731	2026	12990
VIRSorter_utg002551l_segment0_LN:i:12990_RC:i:149_XC:f:0_923077	12988	12989	2	12990
VIRSorter_utg002557l_segment0_LN:i:11508_RC:i:434_XC:f:0_958333	0	209	210	11508
VIRSorter_utg002557l_segment0_LN:i:11508_RC:i:434_XC:f:0_958333	2495	3939	1445	11508
VIRSorter_utg002557l_segment0_LN:i:11508_RC:i:434_XC:f:0_958333	5014	5565	552	11508
VIRSorter_utg002557l_segment0_LN:i:11508_RC:i:434_XC:f:0_958333	8417	9559	1143	11508
VIRSorter_utg002557l_segment0_LN:i:11508_RC:i:434_XC:f:0_958333	11497	11507	11	11508
VIRSorter_utg002559l_segment0_LN:i:10670_RC:i:2475_XC:f:1_000000	0	31	32	10670
VIRSorter_utg002559l_segment0_LN:i:10670_RC:i:2475_XC:f:1_000000	10039	10669	631	10670
VIRSorter_utg002562l_segment0_LN:i:14927_RC:i:743_XC:f:1_000000	0	497	498	14927
VIRSorter_utg002562l_segment0_LN:i:14927_RC:i:743_XC:f:1_000000	14908	14926	19	14927
VIRSorter_utg002563l_segment0_LN:i:15444_RC:i:422_XC:f:0_967742	0	5	6	15444
VIRSorter_utg002563l_segment0_LN:i:15444_RC:i:422_XC:f:0_967742	15427	15443	17	15444
VIRSorter_utg002564l_segment0_LN:i:10415_RC:i:241_XC:f:0_904762	0	21	22	10415
VIRSorter_utg002564l_segment0_LN:i:10415_RC:i:241_XC:f:0_904762	1231	1887	657	10415
VIRSorter_utg002564l_segment0_LN:i:10415_RC:i:241_XC:f:0_904762	6018	10414	4397	10415
VIRSorter_utg002568l_segment0_LN:i:14863_RC:i:398_XC:f:0_800000	0	5	6	14863
VIRSorter_utg002568l_segment0_LN:i:14863_RC:i:398_XC:f:0_800000	1878	4139	2262	14863
VIRSorter_utg002568l_segment0_LN:i:14863_RC:i:398_XC:f:0_800000	6130	14862	8733	14863
VIRSorter_utg002577l_segment0_LN:i:24426_RC:i:293_XC:f:0_918367	0	24425	24426	24426
VIRSorter_utg002584l_segment0_LN:i:10687_RC:i:1060_XC:f:0_954545	0	749	750	10687
VIRSorter_utg002584l_segment0_LN:i:10687_RC:i:1060_XC:f:0_954545	10680	10686	7	10687
VIRSorter_utg002585l_segment0_LN:i:19708_RC:i:535_XC:f:1_000000	0	1271	1272	19708
VIRSorter_utg002585l_segment0_LN:i:19708_RC:i:535_XC:f:1_000000	2138	5504	3367	19708
VIRSorter_utg002585l_segment0_LN:i:19708_RC:i:535_XC:f:1_000000	6752	9502	2751	19708
VIRSorter_utg002585l_segment0_LN:i:19708_RC:i:535_XC:f:1_000000	10544	19707	9164	19708
VIRSorter_utg002588l_segment0_LN:i:23803_RC:i:406_XC:f:0_958333	0	75	76	23803
VIRSorter_utg002588l_segment0_LN:i:23803_RC:i:406_XC:f:0_958333	22668	23802	1135	23803
VIRSorter_utg002590l_segment0_LN:i:13609_RC:i:161_XC:f:0_964286	0	13608	13609	13609
VIRSorter_utg002593l_segment0_LN:i:10975_RC:i:177_XC:f:0_954545	0	13	14	10975
VIRSorter_utg002593l_segment0_LN:i:10975_RC:i:177_XC:f:0_954545	925	2360	1436	10975
VIRSorter_utg002593l_segment0_LN:i:10975_RC:i:177_XC:f:0_954545	3524	10974	7451	10975
VIRSorter_utg002595l_segment0_LN:i:10059_RC:i:147_XC:f:0_809524	0	2381	2382	10059
VIRSorter_utg002595l_segment0_LN:i:10059_RC:i:147_XC:f:0_809524	3505	8317	4813	10059
VIRSorter_utg002595l_segment0_LN:i:10059_RC:i:147_XC:f:0_809524	9585	10058	474	10059
VIRSorter_utg002598l_segment0_LN:i:14144_RC:i:178_XC:f:0_965517	0	1703	1704	14144
VIRSorter_utg002598l_segment0_LN:i:14144_RC:i:178_XC:f:0_965517	4272	4825	554	14144
VIRSorter_utg002598l_segment0_LN:i:14144_RC:i:178_XC:f:0_965517	6035	7250	1216	14144
VIRSorter_utg002598l_segment0_LN:i:14144_RC:i:178_XC:f:0_965517	8550	8631	82	14144
VIRSorter_utg002598l_segment0_LN:i:14144_RC:i:178_XC:f:0_965517	12011	14143	2133	14144
VIRSorter_utg002603l_segment0_LN:i:10380_RC:i:238_XC:f:0_904762	0	14	15	10380
VIRSorter_utg002603l_segment0_LN:i:10380_RC:i:238_XC:f:0_904762	9887	10379	493	10380
VIRSorter_utg002605l_segment0_LN:i:17418_RC:i:1014_XC:f:0_971429	0	3041	3042	17418
VIRSorter_utg002605l_segment0_LN:i:17418_RC:i:1014_XC:f:0_971429	3839	8079	4241	17418
VIRSorter_utg002605l_segment0_LN:i:17418_RC:i:1014_XC:f:0_971429	9322	9746	425	17418
VIRSorter_utg002605l_segment0_LN:i:17418_RC:i:1014_XC:f:0_971429	10800	13723	2924	17418
VIRSorter_utg002605l_segment0_LN:i:17418_RC:i:1014_XC:f:0_971429	17409	17417	9	17418
VIRSorter_utg002609l_segment0_LN:i:10756_RC:i:432_XC:f:0_954545	0	458	459	10756
VIRSorter_utg002609l_segment0_LN:i:10756_RC:i:432_XC:f:0_954545	8343	8498	156	10756
VIRSorter_utg002609l_segment0_LN:i:10756_RC:i:432_XC:f:0_954545	10699	10755	57	10756
VIRSorter_utg002612l_segment0_LN:i:20161_RC:i:340_XC:f:0_902439	0	8930	8931	20161
VIRSorter_utg002612l_segment0_LN:i:20161_RC:i:340_XC:f:0_902439	9695	13287	3593	20161
VIRSorter_utg002612l_segment0_LN:i:20161_RC:i:340_XC:f:0_902439	14537	20160	5624	20161
VIRSorter_utg002620l_segment0_LN:i:18973_RC:i:598_XC:f:1_000000	0	1973	1974	18973
VIRSorter_utg002620l_segment0_LN:i:18973_RC:i:598_XC:f:1_000000	8771	18972	10202	18973
VIRSorter_utg002621l_segment0_LN:i:16712_RC:i:261_XC:f:0_941176	0	4608	4609	16712
VIRSorter_utg002621l_segment0_LN:i:16712_RC:i:261_XC:f:0_941176	5477	16711	11235	16712
VIRSorter_utg002624l_segment0_LN:i:15558_RC:i:487_XC:f:0_875000	0	4399	4400	15558
VIRSorter_utg002624l_segment0_LN:i:15558_RC:i:487_XC:f:0_875000	5606	11063	5458	15558
VIRSorter_utg002624l_segment0_LN:i:15558_RC:i:487_XC:f:0_875000	12217	15557	3341	15558
VIRSorter_utg002630l_segment0_LN:i:12671_RC:i:252_XC:f:0_884615	0	1180	1181	12671
VIRSorter_utg002630l_segment0_LN:i:12671_RC:i:252_XC:f:0_884615	3597	5083	1487	12671
VIRSorter_utg002630l_segment0_LN:i:12671_RC:i:252_XC:f:0_884615	5857	7020	1164	12671
VIRSorter_utg002630l_segment0_LN:i:12671_RC:i:252_XC:f:0_884615	12627	12670	44	12671
VIRSorter_utg002632l_segment0_LN:i:12491_RC:i:498_XC:f:1_000000	0	6	7	12491
VIRSorter_utg002632l_segment0_LN:i:12491_RC:i:498_XC:f:1_000000	5449	6219	771	12491
VIRSorter_utg002632l_segment0_LN:i:12491_RC:i:498_XC:f:1_000000	12485	12490	6	12491
VIRSorter_utg002634l_segment0_LN:i:39619_RC:i:580_XC:f:0_800000	0	2119	2120	39619
VIRSorter_utg002634l_segment0_LN:i:39619_RC:i:580_XC:f:0_800000	7121	7241	121	39619
VIRSorter_utg002634l_segment0_LN:i:39619_RC:i:580_XC:f:0_800000	8241	8599	359	39619
VIRSorter_utg002634l_segment0_LN:i:39619_RC:i:580_XC:f:0_800000	39602	39618	17	39619
VIRSorter_utg002636l_segment0_LN:i:13923_RC:i:765_XC:f:1_000000	0	753	754	13923
VIRSorter_utg002636l_segment0_LN:i:13923_RC:i:765_XC:f:1_000000	2184	2438	255	13923
VIRSorter_utg002636l_segment0_LN:i:13923_RC:i:765_XC:f:1_000000	7391	7411	21	13923
VIRSorter_utg002636l_segment0_LN:i:13923_RC:i:765_XC:f:1_000000	13868	13922	55	13923
VIRSorter_utg002639l_segment0_LN:i:12158_RC:i:328_XC:f:1_000000	0	4643	4644	12158
VIRSorter_utg002639l_segment0_LN:i:12158_RC:i:328_XC:f:1_000000	5714	6130	417	12158
VIRSorter_utg002639l_segment0_LN:i:12158_RC:i:328_XC:f:1_000000	7382	12157	4776	12158
VIRSorter_utg002641l_segment0_LN:i:16964_RC:i:685_XC:f:0_941176	0	106	107	16964
VIRSorter_utg002641l_segment0_LN:i:16964_RC:i:685_XC:f:0_941176	16957	16963	7	16964
VIRSorter_utg002643l_segment0_LN:i:27894_RC:i:1140_XC:f:1_000000	0	2729	2730	27894
VIRSorter_utg002643l_segment0_LN:i:27894_RC:i:1140_XC:f:1_000000	7289	7428	140	27894
VIRSorter_utg002643l_segment0_LN:i:27894_RC:i:1140_XC:f:1_000000	9917	10303	387	27894
VIRSorter_utg002643l_segment0_LN:i:27894_RC:i:1140_XC:f:1_000000	16295	17039	745	27894
VIRSorter_utg002643l_segment0_LN:i:27894_RC:i:1140_XC:f:1_000000	20359	20466	108	27894
VIRSorter_utg002643l_segment0_LN:i:27894_RC:i:1140_XC:f:1_000000	26677	27893	1217	27894
VIRSorter_utg002648l_segment0_LN:i:23224_RC:i:1351_XC:f:0_936170	0	137	138	23224
VIRSorter_utg002648l_segment0_LN:i:23224_RC:i:1351_XC:f:0_936170	1779	2888	1110	23224
VIRSorter_utg002648l_segment0_LN:i:23224_RC:i:1351_XC:f:0_936170	5532	7632	2101	23224
VIRSorter_utg002648l_segment0_LN:i:23224_RC:i:1351_XC:f:0_936170	14985	18585	3601	23224
VIRSorter_utg002648l_segment0_LN:i:23224_RC:i:1351_XC:f:0_936170	23210	23223	14	23224
VIRSorter_utg002650l_segment0_LN:i:21055_RC:i:540_XC:f:0_953488	3060	3160	101	21055
VIRSorter_utg002650l_segment0_LN:i:21055_RC:i:540_XC:f:0_953488	13897	14145	249	21055
VIRSorter_utg002650l_segment0_LN:i:21055_RC:i:540_XC:f:0_953488	19667	19860	194	21055
VIRSorter_utg002650l_segment0_LN:i:21055_RC:i:540_XC:f:0_953488	20844	21053	210	21055
VIRSorter_utg002652l_segment0_LN:i:30587_RC:i:2340_XC:f:1_000000	0	377	378	30587
VIRSorter_utg002652l_segment0_LN:i:30587_RC:i:2340_XC:f:1_000000	9671	11925	2255	30587
VIRSorter_utg002652l_segment0_LN:i:30587_RC:i:2340_XC:f:1_000000	16132	16364	233	30587
VIRSorter_utg002652l_segment0_LN:i:30587_RC:i:2340_XC:f:1_000000	18183	18961	779	30587
VIRSorter_utg002652l_segment0_LN:i:30587_RC:i:2340_XC:f:1_000000	20818	21116	299	30587
VIRSorter_utg002652l_segment0_LN:i:30587_RC:i:2340_XC:f:1_000000	30574	30586	13	30587
VIRSorter_utg002654l_segment0_LN:i:13510_RC:i:259_XC:f:0_964286	0	13509	13510	13510
VIRSorter_utg002656l_segment0_LN:i:18926_RC:i:554_XC:f:1_000000	0	6324	6325	18926
VIRSorter_utg002656l_segment0_LN:i:18926_RC:i:554_XC:f:1_000000	7287	10411	3125	18926
VIRSorter_utg002656l_segment0_LN:i:18926_RC:i:554_XC:f:1_000000	11648	14494	2847	18926
VIRSorter_utg002656l_segment0_LN:i:18926_RC:i:554_XC:f:1_000000	15919	18925	3007	18926
VIRSorter_utg002676l_segment0_LN:i:14773_RC:i:304_XC:f:0_933333	0	2	3	14773
VIRSorter_utg002676l_segment0_LN:i:14773_RC:i:304_XC:f:0_933333	14769	14772	4	14773
VIRSorter_utg002679l_segment0_LN:i:18410_RC:i:288_XC:f:0_972973	0	9830	9831	18410
VIRSorter_utg002679l_segment0_LN:i:18410_RC:i:288_XC:f:0_972973	10935	18409	7475	18410
VIRSorter_utg002692l_segment0_LN:i:14915_RC:i:951_XC:f:1_000000	10739	11216	478	14915
VIRSorter_utg002692l_segment0_LN:i:14915_RC:i:951_XC:f:1_000000	14839	14914	76	14915
VIRSorter_utg002698l_segment0_LN:i:16050_RC:i:252_XC:f:0_969697	0	13084	13085	16050
VIRSorter_utg002698l_segment0_LN:i:16050_RC:i:252_XC:f:0_969697	14073	16049	1977	16050
VIRSorter_utg002701l_segment0_LN:i:37207_RC:i:661_XC:f:0_933333	0	30303	30304	37207
VIRSorter_utg002701l_segment0_LN:i:37207_RC:i:661_XC:f:0_933333	31667	37206	5540	37207
VIRSorter_utg002703l_segment0_LN:i:37879_RC:i:1300_XC:f:1_000000	0	2268	2269	37879
VIRSorter_utg002703l_segment0_LN:i:37879_RC:i:1300_XC:f:1_000000	3809	4083	275	37879
VIRSorter_utg002703l_segment0_LN:i:37879_RC:i:1300_XC:f:1_000000	8623	8691	69	37879
VIRSorter_utg002703l_segment0_LN:i:37879_RC:i:1300_XC:f:1_000000	11908	13184	1277	37879
VIRSorter_utg002703l_segment0_LN:i:37879_RC:i:1300_XC:f:1_000000	19531	21195	1665	37879
VIRSorter_utg002703l_segment0_LN:i:37879_RC:i:1300_XC:f:1_000000	22341	24582	2242	37879
